ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
2349672,freeform,/m/06rrc,1,0.594,0.7040000000000001,0.726,0.7979999999999999,0,0,0,0,0
2349672,freeform,/m/06rrc,1,0.6759999999999999,0.8059999999999999,0.6679999999999999,0.722,0,0,0,0,0
2349669,freeform,/m/0h70h_,1,0.018000000000000002,0.904,0.016,0.9946666666666668,0,0,0,0,0
2349669,freeform,/m/02_58j,1,0.0,0.996,0.0,0.9893333333333332,0,0,0,0,0
2349663,freeform,/m/0ytgt,1,0.188,0.27,0.13293051359516614,0.2960725075528701,0,0,0,0,0
2349638,freeform,/m/02wbm,1,0.434,0.8440000000000001,0.5555555555555556,0.9069069069069068,0,0,0,0,0
2349631,freeform,/m/0dmpm,1,0.014880952380952382,0.7738095238095238,0.568,0.9940000000000001,0,0,0,0,0
2349624,freeform,/m/06rrc,1,0.17800000000000002,0.20800000000000002,0.6223021582733813,0.6798561151079137,0,0,0,0,0
2349624,freeform,/m/06rrc,1,0.226,0.254,0.5935251798561151,0.6366906474820144,0,0,0,0,0
2349620,freeform,/m/06rrc,1,0.174,0.24,0.9639639639639641,0.996996996996997,0,0,0,0,0
2349613,freeform,/m/06ht1,1,0.0,0.9893333333333332,0.006,0.99,0,0,0,0,0
2349608,freeform,/m/013_1c,1,0.28,0.32799999999999996,0.26517571884984026,0.4440894568690096,0,0,0,0,0
2349604,freeform,/m/033qwb,1,0.1891891891891892,0.4894894894894895,0.568,0.8959999999999999,0,0,0,0,0
2349602,freeform,/m/02wbm,1,0.556,0.7859999999999999,0.2730496453900709,0.99645390070922,0,0,0,0,0
2349602,freeform,/m/02wbm,1,0.316,0.65,0.007092198581560284,0.3404255319148936,0,0,0,0,0
2349602,freeform,/m/02wbm,1,0.38799999999999996,0.586,0.4858156028368794,0.950354609929078,0,0,0,0,0
2349602,freeform,/m/02wbm,1,0.28600000000000003,0.414,0.1702127659574468,0.4964539007092199,0,0,0,0,0
2349602,freeform,/m/02wbm,1,0.23199999999999998,0.332,0.24822695035460995,0.6843971631205674,0,0,0,0,0
2349600,freeform,/m/06ht1,1,0.002,0.996,0.003003003003003003,0.990990990990991,0,0,0,0,0
2349595,freeform,/m/0d4wf,1,0.010666666666666666,0.9626666666666668,0.012,0.972,0,0,0,0,0
2349581,freeform,/m/06ht1,1,0.0,0.998,0.0,0.9973333333333332,0,0,0,0,0
2349579,freeform,/m/06ht1,1,0.0,0.3663663663663664,0.008,0.998,0,0,0,0,0
2349572,freeform,/m/06rrc,1,0.14800000000000002,0.172,0.4925,0.535,0,0,0,0,0
2349561,freeform,/m/033qwb,1,0.5820000000000001,0.634,0.5495495495495496,0.7987987987987988,0,0,0,0,0
2349557,freeform,/m/02wbm,1,0.3,0.838,0.20800000000000002,0.68,0,0,0,0,0
2349554,freeform,/m/06rrc,1,0.41361256544502617,0.6387434554973822,0.618,0.7240000000000001,0,0,0,0,0
2349551,freeform,/m/06ht1,1,0.008,0.996,0.0,0.981981981981982,0,0,0,0,0
2349549,freeform,/m/01g8j,1,0.132,0.156,0.07466666666666667,0.13066666666666665,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.618,0.858,0.6426426426426426,0.8918918918918919,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.456,0.51,0.6096096096096096,0.6786786786786787,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.14800000000000002,0.25,0.7357357357357357,0.8558558558558559,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.21600000000000003,0.23199999999999998,0.5975975975975976,0.6186186186186187,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.218,0.37799999999999995,0.6546546546546547,0.8558558558558559,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.0,0.008,0.6036036036036037,0.6246246246246246,0,0,0,0,0
2349546,freeform,/m/08hhz2,1,0.11800000000000001,0.126,0.6066066066066066,0.6186186186186187,0,0,0,0,0
2349544,freeform,/m/04h5c,1,0.054000000000000006,0.86,0.15709969788519634,0.8580060422960725,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.428,0.494,0.3870967741935484,0.6854838709677419,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.18,0.264,0.27419354838709675,0.6612903225806451,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.53,0.614,0.3548387096774194,0.6532258064516129,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.622,0.708,0.3145161290322581,0.5887096774193549,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.3,0.368,0.3387096774193548,0.6612903225806451,0,0,0,0,0
2349541,freeform,/m/06rrc,1,0.7140000000000001,0.7959999999999999,0.2983870967741936,0.5806451612903226,0,0,0,0,0
2349536,freeform,/m/028c_8,1,0.828,0.9059999999999999,0.3225,0.6325,0,0,0,0,0
2349536,freeform,/m/06rrc,1,0.254,0.314,0.8475,0.885,0,0,0,0,0
2349533,freeform,/m/01hffk,1,0.0,0.43799999999999994,0.1831831831831832,0.7777777777777778,0,0,0,0,0
2349525,freeform,/m/02wbm,1,0.004,0.996,0.004,0.992,0,0,0,0,0
2349524,freeform,/m/02wbm,1,0.003003003003003003,0.996996996996997,0.284,0.754,0,0,0,0,0
2349523,freeform,/m/09j2d,1,0.66,0.77,0.3723723723723724,0.6756756756756757,0,0,0,0,0
2349520,freeform,/m/013_1c,1,0.6106666666666667,0.6426666666666667,0.72,0.792,0,0,0,0,0
2349520,freeform,/m/013_1c,1,0.3493333333333333,0.39466666666666667,0.69,0.77,0,0,0,0,0
2349520,freeform,/m/013_1c,1,0.5813333333333334,0.6213333333333333,0.718,0.794,0,0,0,0,0
2349520,freeform,/m/013_1c,1,0.38133333333333336,0.43466666666666665,0.67,0.772,0,0,0,0,0
2349520,freeform,/m/013_1c,1,0.3493333333333333,0.3973333333333333,0.6940000000000001,0.77,0,0,0,0,0
2349517,freeform,/m/03w7y7,1,0.37799999999999995,0.5479999999999999,0.106,0.304,0,0,0,0,0
2349514,freeform,/m/06ht1,1,0.002,0.996,0.0,0.9249249249249252,0,0,0,0,0
2349505,freeform,/m/06rrc,1,0.24,0.308,0.4427710843373494,0.5993975903614458,0,0,0,0,0
2349505,freeform,/m/06rrc,1,0.254,0.32,0.5933734939759037,0.6927710843373494,0,0,0,0,0
2349504,freeform,/m/09j2d,1,0.256,0.276,0.4106666666666667,0.5146666666666667,0,0,0,0,0
2349502,freeform,/m/01g8j,1,0.618,0.628,0.6462585034013606,0.6598639455782312,0,0,0,0,0
2349497,freeform,/m/028c_8,1,0.602,0.81,0.42857142857142855,0.8105590062111802,0,0,0,0,0
2349484,freeform,/m/01445t,1,0.368,0.6859999999999999,0.2822822822822823,0.996996996996997,0,0,0,0,0
2349483,freeform,/m/06rrc,1,0.38,0.47200000000000003,0.8742514970059879,0.9640718562874252,0,0,0,0,0
2349482,freeform,/m/011jbn,1,0.742,0.99,0.192,0.56,0,0,0,0,0
2349480,freeform,/m/06ht1,1,0.0,0.996996996996997,0.0,1.0,0,0,0,0,0
2349474,freeform,/m/02h664g,1,0.462,0.6,0.3063063063063063,0.6726726726726727,0,0,0,0,0
2349474,freeform,/m/028c_8,1,0.276,0.374,0.4504504504504505,0.6906906906906907,0,0,0,0,0
2349466,freeform,/m/01hffk,1,0.244,0.83,0.08588957055214724,0.8098159509202454,0,0,0,0,0
2349464,freeform,/m/0lqk,1,0.586,0.65,0.34,0.5625,0,0,0,0,0
2349464,freeform,/m/044gvx,1,0.5820000000000001,0.648,0.3375,0.5625,0,0,0,0,0
2349462,freeform,/m/02wbm,1,0.256,0.41200000000000003,0.792,0.888,0,0,0,0,0
2349460,freeform,/m/04jph85,1,0.364,0.61,0.4106666666666667,0.5973333333333334,0,0,0,0,0
2349455,freeform,/m/06rrc,1,0.41600000000000004,0.63,0.0990990990990991,0.24624624624624625,0,0,0,0,0
2349455,freeform,/m/06rrc,1,0.248,0.382,0.0,0.07807807807807808,0,0,0,0,0
2349454,freeform,/m/02wbm,1,0.25866666666666666,0.7786666666666666,0.23600000000000002,0.914,0,0,0,0,0
2349453,freeform,/m/04jph85,1,0.79,0.8140000000000001,0.7357357357357357,0.7717717717717718,0,0,0,0,0
2349448,freeform,/m/01l0mw,1,0.004,0.996,0.0,0.7357954545454546,0,0,0,0,0
2349447,freeform,/m/06ht1,1,0.004,0.996,0.0,0.9973333333333332,0,0,0,0,0
2349443,freeform,/m/03w7y7,1,0.036000000000000004,0.14800000000000002,0.44144144144144143,0.6876876876876877,0,0,0,0,0
2349443,freeform,/m/03w7y7,1,0.002,0.14800000000000002,0.44744744744744747,0.8888888888888888,0,0,0,0,0
2349443,freeform,/m/06ht1,1,0.032,0.998,0.0,0.984984984984985,0,0,0,0,0
2349440,freeform,/m/06q74,1,0.0023752969121140144,0.33729216152019004,0.53,0.88,0,0,0,0,0
2349439,freeform,/m/06rrc,1,0.0,0.057999999999999996,0.912,0.9973333333333332,0,0,0,0,0
2349439,freeform,/m/06rrc,1,0.132,0.188,0.9306666666666666,0.9973333333333332,0,0,0,0,0
2349438,freeform,/m/06rrc,1,0.23053892215568866,0.3532934131736527,0.872,0.924,0,0,0,0,0
2349434,freeform,/m/06rrc,1,0.616,0.6453333333333333,0.604,0.648,0,0,0,0,0
2349434,freeform,/m/06rrc,1,0.46399999999999997,0.512,0.606,0.628,0,0,0,0,0
2349426,freeform,/m/0d4wf,1,0.0,0.998,0.0,0.9973045822102424,0,0,0,0,0
2349420,freeform,/m/021mp2,1,0.2967914438502674,0.39304812834224606,0.316,0.38,0,0,0,0,0
2349398,freeform,/m/0ytgt,1,0.096,0.192,0.5331325301204819,0.8885542168674698,0,0,0,0,0
2349397,freeform,/m/01mt0b,1,0.0,0.1021021021021021,0.8959999999999999,0.998,0,0,0,0,0
2349397,freeform,/m/0mjqn,1,0.4294294294294294,0.6186186186186187,0.616,0.8140000000000001,0,0,0,0,0
2349396,freeform,/m/02wbm,1,0.47600000000000003,0.8079999999999999,0.18,0.484,0,0,0,0,0
2349391,freeform,/m/06ht1,1,0.0,0.9940000000000001,0.0,0.9881656804733728,0,0,0,0,0
2349385,freeform,/m/0d4wf,1,0.11599999999999999,0.9420000000000001,0.009036144578313251,0.993975903614458,0,0,0,0,0
2349381,freeform,/m/09j2d,1,0.5,0.5660000000000001,0.19169329073482427,0.4281150159744409,0,0,0,0,0
2349379,freeform,/m/06rrc,1,0.496,0.594,0.7040000000000001,0.7893333333333333,0,0,0,0,0
2349378,freeform,/m/06rrc,1,0.18,0.218,0.2975,0.35,0,0,0,0,0
2349362,freeform,/m/028c_8,1,0.612,0.728,0.5449101796407185,0.7335329341317365,0,0,0,0,0
2349360,freeform,/m/01445t,1,0.23600000000000002,0.544,0.24624624624624625,0.915915915915916,0,0,0,0,0
2349355,freeform,/m/02wbm,1,0.0,0.998,0.0,0.9973333333333332,0,0,0,0,0
2349355,freeform,/m/0jnxw,1,0.002,0.998,0.0,0.9946666666666668,0,0,0,0,0
2349352,freeform,/m/02qd_7,1,0.504,0.6693333333333333,0.042,0.8140000000000001,0,0,0,0,0
2349351,freeform,/m/01xmqj,1,0.736,0.792,0.18505338078291814,0.3416370106761566,0,0,0,0,0
2349351,freeform,/m/01xmqj,1,0.588,0.63,0.06761565836298933,0.3451957295373665,0,0,0,0,0
2349349,freeform,/m/0ytgt,1,0.0,0.09608540925266904,0.2,0.354,0,0,0,0,0
2349343,freeform,/m/01g8j,1,0.8438438438438438,0.9039039039039038,0.542,0.626,0,0,0,0,0
2349324,freeform,/m/02h664g,1,0.63,0.72,0.4853333333333333,0.7413333333333333,0,0,0,0,0
2349324,freeform,/m/02h664g,1,0.85,0.956,0.48,0.7306666666666667,0,0,0,0,0
2349324,freeform,/m/02h664g,1,0.256,0.39,0.5386666666666666,0.8133333333333334,0,0,0,0,0
2349324,freeform,/m/02h664g,1,0.414,0.5920000000000001,0.3546666666666667,0.8213333333333334,0,0,0,0,0
2349324,freeform,/m/02h664g,1,0.736,0.84,0.4906666666666666,0.7306666666666667,0,0,0,0,0
2349319,freeform,/m/01xmqj,1,0.644,0.98,0.496,0.9279999999999999,0,0,0,0,0
2349319,freeform,/m/064rk,1,0.0,0.14400000000000002,0.6186666666666667,0.9973333333333332,0,0,0,0,0
2349317,freeform,/m/01k3tq,1,0.184,0.728,0.266,0.6920000000000001,0,0,0,0,0
2349316,freeform,/m/02wbm,1,0.038,0.804,0.08708708708708708,0.996996996996997,0,0,0,0,0
2349315,freeform,/m/03w7y7,1,0.08199999999999999,0.336,0.3253333333333333,0.912,0,0,0,0,0
2349312,freeform,/m/0ytgt,1,0.042666666666666665,0.07200000000000001,0.16,0.2,0,0,0,0,0
2349312,freeform,/m/0ytgt,1,0.09866666666666668,0.12533333333333332,0.154,0.198,0,0,0,0,0
2349312,freeform,/m/0ytgt,1,0.336,0.688,0.126,0.754,0,0,0,0,0
2349311,freeform,/m/071k0,1,0.266,0.8140000000000001,0.0,0.64,0,0,0,0,0
2349304,freeform,/m/0d4wf,1,0.502,0.604,0.04533333333333334,0.3546666666666667,0,0,0,0,0
2349303,freeform,/m/06ht1,1,0.0,0.998,0.0,0.9973333333333332,0,0,0,0,0
2349301,freeform,/m/06rrc,1,0.618,0.662,0.8888888888888888,0.972972972972973,0,0,0,0,0
2349300,freeform,/m/06ht1,1,0.0,0.9940000000000001,0.006006006006006006,0.993993993993994,0,0,0,0,0
2349298,freeform,/m/0k9y1,1,0.192,0.544,0.392,0.636,0,0,0,0,0
2349297,freeform,/m/06rrc,1,0.748,0.882,0.7640449438202247,0.8269662921348314,0,0,0,0,0
2349297,freeform,/m/06rrc,1,0.85,0.976,0.8674157303370786,0.9617977528089888,0,0,0,0,0
2349296,freeform,/m/06rrc,1,0.7040000000000001,0.746,0.7741935483870968,0.9032258064516128,0,0,0,0,0
2349294,freeform,/m/057gn,1,0.5493333333333333,0.6559999999999999,0.44,0.568,0,0,0,0,0
2349293,freeform,/m/06ht1,1,0.002,0.998,0.0,0.9971181556195964,0,0,0,0,0
2349291,freeform,/m/0k9y1,1,0.794,0.97,0.4092219020172911,0.7463976945244957,0,0,0,0,0
2349287,freeform,/m/02h664g,1,0.134,0.528,0.12312312312312312,0.8828828828828829,0,0,0,0,0
2349282,freeform,/m/06ht1,1,0.0,0.992,0.003076923076923077,0.9846153846153848,0,0,0,0,0
2349281,freeform,/m/01hffk,1,0.5539999999999999,0.996,0.021333333333333333,0.8320000000000001,0,0,0,0,0
2349280,freeform,/m/09j2d,1,0.496,0.858,0.5386666666666666,0.9946666666666668,0,0,0,0,0
2349280,freeform,/m/06ht1,1,0.004,0.992,0.0,0.992,0,0,0,0,0
2349278,freeform,/m/02wbm,1,0.3993993993993994,0.4714714714714714,0.69,0.75,0,0,0,0,0
2349275,freeform,/m/02wbm,1,0.73,0.774,0.6966966966966966,0.7297297297297297,0,0,0,0,0
2349269,freeform,/m/06rrc,1,0.7227138643067846,0.8466076696165191,0.84,0.998,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.326,0.42200000000000004,0.23843416370106765,0.3594306049822064,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.478,0.64,0.6014234875444839,0.8861209964412812,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.442,0.614,0.3594306049822064,0.5658362989323843,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.89,0.938,0.5409252669039146,0.6725978647686833,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.708,0.7879999999999999,0.3060498220640569,0.4661921708185053,0,0,0,0,0
2349267,freeform,/m/02wbm,1,0.06,0.268,0.5338078291814946,0.7437722419928826,0,0,0,0,0
2349264,freeform,/m/02wbm,1,0.382,0.718,0.5525525525525525,0.8438438438438438,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.054000000000000006,0.89,0.14133333333333334,0.8346666666666667,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.11,0.192,0.5093333333333333,0.5786666666666667,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.055999999999999994,0.6459999999999999,0.14133333333333334,0.536,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.828,0.8959999999999999,0.4586666666666666,0.5466666666666666,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.262,0.35,0.5173333333333333,0.5893333333333334,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.096,0.17800000000000002,0.5733333333333334,0.6693333333333333,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.384,0.74,0.6133333333333333,0.8106666666666666,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.41600000000000004,0.49200000000000005,0.528,0.6106666666666667,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.106,0.4,0.37333333333333335,0.512,0,0,0,0,0
2349261,freeform,/m/02wbm,1,0.336,0.894,0.264,0.8320000000000001,0,0,0,0,0
2349259,freeform,/m/02wbm,1,0.396,0.846,0.6293333333333333,0.8746666666666667,0,0,0,0,0
2349259,freeform,/m/020p1v,1,0.434,0.516,0.2,0.6213333333333333,0,0,0,0,0
2349257,freeform,/m/02wbm,1,0.002,0.7440000000000001,0.0,0.9946666666666668,0,0,0,0,0
2349255,freeform,/m/02wbm,1,0.41200000000000003,0.632,0.5920000000000001,0.8420000000000001,0,0,0,0,0
2349252,freeform,/m/03dg8j,1,0.348,0.9420000000000001,0.4929971988795519,0.9635854341736696,0,0,0,0,0
2349252,freeform,/m/06ht1,1,0.0,0.996,0.0,0.8627450980392157,0,0,0,0,0
2349252,freeform,/m/08hhz2,1,0.41200000000000003,0.594,0.4061624649859944,0.5742296918767507,0,0,0,0,0
2349248,freeform,/m/02wbm,1,0.41,0.446,0.6846846846846847,0.7357357357357357,0,0,0,0,0
2349245,freeform,/m/02h664g,1,0.7447447447447447,0.9879879879879878,0.134,0.522,0,0,0,0,0
2349244,freeform,/m/06ht1,1,0.006,0.996,0.0026666666666666666,0.992,0,0,0,0,0
2349241,freeform,/m/0dpm1v,1,0.41200000000000003,0.44,0.5294117647058824,0.5614973262032086,0,0,0,0,0
2349236,freeform,/m/089mxq,1,0.57,0.598,0.32432432432432434,0.4564564564564565,0,0,0,0,0
2349235,freeform,/m/02qd_7,1,0.20266666666666666,0.4186666666666667,0.21,0.856,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.6920000000000001,0.7759999999999999,0.8127090301003345,0.9163879598662208,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.174,0.31,0.7491638795986622,0.9364548494983278,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.7559999999999999,0.9420000000000001,0.274247491638796,0.5250836120401338,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.732,0.9079999999999999,0.10367892976588627,0.28762541806020064,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.29,0.428,0.6354515050167224,0.8595317725752508,0,0,0,0,0
2349231,freeform,/m/02wbm,1,0.222,0.4,0.4782608695652174,0.7290969899665551,0,0,0,0,0
2349226,freeform,/m/089mxq,1,0.5013333333333333,0.56,0.506,0.6579999999999999,0,0,0,0,0
2349226,freeform,/m/089mxq,1,0.6346666666666667,0.7386666666666667,0.594,0.866,0,0,0,0,0
2349223,freeform,/m/044gvx,1,0.828,0.912,0.5778443113772455,0.9580838323353292,0,0,0,0,0
2349223,freeform,/m/044gvx,1,0.7440000000000001,0.804,0.4760479041916168,0.8053892215568862,0,0,0,0,0
2349220,freeform,/m/06rrc,1,0.536,0.604,0.7387173396674585,0.8598574821852731,0,0,0,0,0
2349214,freeform,/m/06rrc,1,0.23,0.316,0.6186666666666667,0.7146666666666667,0,0,0,0,0
2349205,freeform,/m/02wbm,1,0.002,0.998,0.012084592145015106,0.9939577039274924,0,0,0,0,0
2349205,freeform,/m/0dnkv,1,0.0,0.996,0.0,0.9969788519637462,0,0,0,0,0
2349185,freeform,/m/06rrc,1,0.5909090909090909,0.6666666666666666,0.8059999999999999,0.9,0,0,0,0,0
2349185,freeform,/m/06rrc,1,0.34545454545454546,0.4545454545454545,0.85,0.914,0,0,0,0,0
2349185,freeform,/m/06rrc,1,0.4575757575757576,0.5515151515151515,0.8740000000000001,0.938,0,0,0,0,0
2349184,freeform,/m/09j2d,1,0.24,0.664,0.7305389221556886,0.997005988023952,0,0,0,0,0
2349182,freeform,/m/0d4wf,1,0.0,0.992,0.005333333333333333,1.0,0,0,0,0,0
2349179,freeform,/m/02h664g,1,0.6859999999999999,0.956,0.0575,0.685,0,0,0,0,0
2349179,freeform,/m/028c_8,1,0.426,0.762,0.43,0.9975,0,0,0,0,0
2349164,freeform,/m/02wbm,1,0.152,0.996,0.2293333333333333,0.9866666666666668,0,0,0,0,0
2349156,freeform,/m/02wbm,1,0.0,0.998,0.034666666666666665,0.888,0,0,0,0,0
2349152,freeform,/m/02qd_7,1,0.43466666666666665,0.68,0.106,0.904,0,0,0,0,0
2349147,freeform,/m/09j2d,1,0.8053892215568862,0.8532934131736527,0.368,0.54,0,0,0,0,0
2349143,freeform,/m/0ytgt,1,0.09333333333333334,0.8106666666666666,0.11199999999999999,0.998,0,0,0,0,0
2349143,freeform,/m/09j2d,1,0.7653333333333333,0.9946666666666668,0.45,0.578,0,0,0,0,0
2349134,freeform,/m/02ws6z,1,0.762,0.89,0.06006006006006006,0.3813813813813814,0,0,0,0,0
2349134,freeform,/m/0d4wf,1,0.002,0.966,0.006006006006006006,0.990990990990991,0,0,0,0,0
2349132,freeform,/m/01mt0b,1,0.644,0.892,0.6216216216216216,0.93993993993994,0,0,0,0,0
2349127,freeform,/m/044gvx,1,0.742,0.762,0.4586666666666666,0.5466666666666666,0,0,0,0,0
2349108,freeform,/m/0ytgt,1,0.648,0.672,0.5207667731629393,0.5782747603833865,0,0,0,0,0
2349103,freeform,/m/0ytgt,1,0.852,0.878,0.4144144144144144,0.5255255255255256,0,0,0,0,0
2349101,freeform,/m/06q74,1,0.08108108108108109,0.6876876876876877,0.358,0.504,0,0,0,0,0
2349098,freeform,/m/06rrc,1,0.6442577030812325,0.7030812324929971,0.6940000000000001,0.742,0,0,0,0,0
2349098,freeform,/m/06rrc,1,0.6778711484593838,0.7254901960784313,0.7020000000000001,0.7440000000000001,0,0,0,0,0
2349094,freeform,/m/06ht1,1,0.0,0.997326203208556,0.0,0.998,0,0,0,0,0
2349094,freeform,/m/06rrc,1,0.0,0.08823529411764706,0.5820000000000001,0.63,0,0,0,0,0
2349094,freeform,/m/06rrc,1,0.0,0.11497326203208555,0.624,0.682,0,0,0,0,0
2349086,freeform,/m/02wbm,1,0.0,0.9946666666666668,0.504,1.0,0,0,0,0,0
2349082,freeform,/m/06rrc,1,0.3303303303303303,0.4024024024024024,0.244,0.28600000000000003,0,0,0,0,0
2349082,freeform,/m/06rrc,1,0.5045045045045045,0.5915915915915916,0.304,0.36200000000000004,0,0,0,0,0
2349077,freeform,/m/0ffhf,1,0.055999999999999994,0.17600000000000002,0.4163822525597269,0.5426621160409556,0,0,0,0,0
2349075,freeform,/m/0ytgt,1,0.0,0.5660000000000001,0.5435435435435435,0.996996996996997,0,0,0,0,0
2349073,freeform,/m/0ytgt,1,0.442,0.574,0.2612612612612613,0.5345345345345346,0,0,0,0,0
2349073,freeform,/m/03w7y7,1,0.444,0.708,0.4714714714714714,0.6426426426426426,0,0,0,0,0
2349063,freeform,/m/01xmqj,1,0.7892030848329049,0.9383033419023136,0.126,0.452,0,0,0,0,0
2349062,freeform,/m/09j2d,1,0.494,0.578,0.7147147147147147,0.8258258258258259,0,0,0,0,0
2349058,freeform,/m/03w7y7,1,0.015625,0.840625,0.14800000000000002,0.89,0,0,0,0,0
2349045,freeform,/m/06ht1,1,0.0,0.9940000000000001,0.0,0.9946666666666668,0,0,0,0,0
2349041,freeform,/m/0ytgt,1,0.128,0.38,0.1010928961748634,0.7704918032786885,0,0,0,0,0
2349041,freeform,/m/08hhz2,1,0.37799999999999995,0.9159999999999999,0.3606557377049181,0.9972677595628416,0,0,0,0,0
2349034,freeform,/m/02wbm,1,0.532,0.878,0.4186666666666667,0.784,0,0,0,0,0
2349034,freeform,/m/02wbm,1,0.27,0.628,0.38133333333333336,0.8506666666666667,0,0,0,0,0
2349031,freeform,/m/06ht1,1,0.0,0.998,0.0,0.9970238095238096,0,0,0,0,0
2349028,freeform,/m/06rrc,1,0.584,0.6459999999999999,0.8528528528528528,0.9489489489489491,0,0,0,0,0
2349027,freeform,/m/06rrc,1,0.4,0.424,0.463855421686747,0.5030120481927711,0,0,0,0,0
2349023,freeform,/m/02wbm,1,0.6133333333333333,0.8079999999999999,0.894,0.988,0,0,0,0,0
2349023,freeform,/m/02wbm,1,0.168,0.344,0.33799999999999997,0.44799999999999995,0,0,0,0,0
2349023,freeform,/m/02wbm,1,0.664,0.848,0.35200000000000004,0.474,0,0,0,0,0
2349023,freeform,/m/02wbm,1,0.11199999999999999,0.32266666666666666,0.836,0.988,0,0,0,0,0
2349014,freeform,/m/02wbm,1,0.36,0.7959999999999999,0.16,0.9626666666666668,0,0,0,0,0
2349013,freeform,/m/02h664g,1,0.518,0.7020000000000001,0.21621621621621626,0.8918918918918919,0,0,0,0,0
2349013,freeform,/m/028c_8,1,0.17,0.442,0.5645645645645646,0.96996996996997,0,0,0,0,0
2349008,freeform,/m/02h664g,1,0.498,0.642,0.504,0.856,0,0,0,0,0
2349008,freeform,/m/028c_8,1,0.23600000000000002,0.408,0.6293333333333333,0.8986666666666666,0,0,0,0,0
2349002,freeform,/m/09j2d,1,0.6646706586826348,0.811377245508982,0.336,0.51,0,0,0,0,0
2349002,freeform,/m/09j2d,1,0.7604790419161677,0.9281437125748504,0.35600000000000004,0.5920000000000001,0,0,0,0,0
2348996,freeform,/m/0d4wf,1,0.0026666666666666666,0.9946666666666668,0.012,0.996,0,0,0,0,0
2348987,freeform,/m/06ht1,1,0.3425,0.6225,0.2733333333333333,0.9933333333333332,0,0,0,0,0
2348986,freeform,/m/09j2d,1,0.005333333333333333,0.8586666666666667,0.278,0.998,0,0,0,0,0
2348985,freeform,/m/02_58j,1,0.1423948220064725,0.8511326860841424,0.122,0.978,0,0,0,0,0
2348973,freeform,/m/04jph85,1,0.166,0.18600000000000003,0.6246246246246246,0.6666666666666666,0,0,0,0,0
2348963,freeform,/m/06rrc,1,0.856,0.89,0.8740359897172236,0.9177377892030848,0,0,0,0,0
2348962,freeform,/m/02wc6z,1,0.4266666666666667,0.64,0.01,0.184,0,0,0,0,0
2348962,freeform,/m/0ytgt,1,0.3653333333333333,0.5973333333333334,0.588,0.996,0,0,0,0,0
2348962,freeform,/m/0ytgt,1,0.6986666666666667,0.7893333333333333,0.568,0.794,0,0,0,0,0
2348960,freeform,/m/01l0mw,1,0.748,0.998,0.0,0.13513513513513514,0,0,0,0,0
2348958,freeform,/m/01qkg,1,0.18600000000000003,0.322,0.5615615615615616,0.996996996996997,0,0,0,0,0
2348956,freeform,/m/06ht1,1,0.0,0.998,0.0,0.9973333333333332,0,0,0,0,0
2348955,freeform,/m/012gxj,1,0.706,0.732,0.3799283154121864,0.4516129032258064,0,0,0,0,0
2348954,freeform,/m/013_1c,1,0.7749360613810742,0.80306905370844,0.23399999999999999,0.278,0,0,0,0,0
2348953,freeform,/m/04mygm,1,0.23,0.856,0.7893333333333333,0.9146666666666666,0,0,0,0,0
2348945,freeform,/m/06rrc,1,0.804,0.89,0.8885245901639345,0.9442622950819672,0,0,0,0,0
2348940,freeform,/m/0ytgt,1,0.002,0.414,0.22399999999999998,0.7120000000000001,0,0,0,0,0
2348938,freeform,/m/02czv8,1,0.0990990990990991,0.9039039039039038,0.40399999999999997,0.9359999999999999,0,0,0,0,0
2348934,freeform,/m/08hhz2,1,0.0,0.996,0.0,1.003003003003003,0,0,0,0,0
